road,tract
15,8
30,17
414,17
414,17
414,17
414,20
45,20
44,20
44,20
46,17
46,20
15,20
154,20
15,20
154,20
154,20
15,20
30,17
30,17
15,17
44,20
32,17
32,17
44,20
44,20
72,14
60,1
49,14
60,1
49,14
76,17
72,14
249,1
250,1
250,1
45,17
79,1
83,0
82,0
83,0
1,1
87,1
49,43
172,0
87,1
87,0
86,0
87,0
87,0
87,0
48,1
0,1
0,1
0,1
51,1
51,1
51,1
51,1
85,1
51,0
51,0
51,0
51,0
51,0
3,3
0,3
3,3
3,3
97,21
0,3
47,3
0,22
36,1
0,1
3,3
3,3
3,3
3,3
3,3
4,3
6,3
30,17
30,17
32,17
32,17
763,17
763,17
763,17
763,17
32,17
76,17
32,17
32,17
92,14
45,17
16,9
16,9
15,17
763,17
763,17
763,17
3,3
3,3
3,3
3,3
3,3
3,3
6,3
3,3
3,3
3,3
3,3
3,3
4,3
6,3
15,9
15,9
45,20
92,14
45,17
45,17
45,17
45,17
414,17
76,17
76,17
414,17
6,17
414,17
60,22
412,3
6,3
6,3
60,22
30,22
6,3
6,8
72,1
6,8
60,1
6,8
60,1
6,17
250,1
6,17
60,1
60,1
60,1
60,1
51,1
127,1
250,1
51,1
250,1
51,1
51,1
250,1
51,1
250,1
51,1
51,1
51,1
51,1
51,1
85,1
51,0
51,0
51,0
51,0
51,1
51,0
85,1
51,0
86,0
51,0
51,0
51,1
1,1
51,1
51,1
51,1
1,1
249,1
1,1
249,1
249,1
249,1
249,1
36,1
43,1
250,1
250,1
250,1
250,1
249,1
249,1
249,1
249,1
3,3
0,3
3,3
3,3
3,3
47,3
3,3
0,3
3,3
3,3
54,21
3,3
97,21
0,3
47,3
0,22
36,1
0,1
0,1
0,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,0
51,0
86,0
51,0
51,0
51,0
51,0
51,0
86,0
51,0
51,0
51,0
0,22
36,1
0,1
0,1
0,0
0,1
0,1
51,1
51,1
51,1
51,1
51,0
85,1
3,3
0,3
3,3
3,3
3,3
3,3
3,3
3,3
97,21
3,3
3,3
3,3
0,22
97,21
97,3
0,3
97,3
97,3
97,3
97,3
97,3
4,3
0,22
97,3
4,3
97,3
0,1
0,1
48,1
51,1
51,1
250,1
250,1
250,1
249,1
250,1
250,1
79,1
1,1
172,1
49,14
49,14
49,14
49,14
50,1
49,1
49,1
49,1
49,1
1,43
172,1
54,4
53,4
54,4
11,4
51,4
51,4
6,3
6,3
6,3
6,3
6,8
6,8
6,8
49,17
49,14
49,14
18,23
18,23
18,23
53,4
53,4
61,4
58,4
58,4
58,4
58,4
58,23
18,23
10,4
11,4
4,4
3,3
3,3
3,3
3,3
3,3
3,3
3,3
6,3
3,3
3,3
3,3
3,3
3,3
6,3
4,4
4,4
4,4
11,4
11,4
54,4
51,4
3,3
3,3
3,3
3,3
6,3
16,9
16,9
16,9
102,21
88,21
88,21
88,21
88,21
3,21
3,3
3,3
3,3
3,3
3,3
88,21
47,21
0,22
0,1
48,1
0,1
51,1
51,1
51,1
51,1
51,1
85,1
51,0
51,0
51,0
51,0
251,1
251,1
89,1
251,1
251,0
251,1
172,1
172,1
251,0
172,1
251,0
251,0
83,0
251,0
1,1
79,1
1,1
1,1
1,1
3,3
3,3
0,3
3,3
0,3
0,3
47,3
0,22
0,22
36,1
0,1
48,1
0,0
0,1
0,1
0,0
0,1
1,1
1,1
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,3
6,3
15,9
15,9
15,9
15,9
15,9
15,9
30,17
30,17
414,17
32,17
32,17
32,17
32,17
414,17
76,17
76,17
76,17
72,14
76,17
92,14
45,17
3,3
3,3
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
6,8
6,8
6,8
6,17
6,17
3,3
3,3
3,3
3,3
3,3
4,3
610,4
6,3
7,4
8,4
9,4
9,4
9,4
608,4
9,4
9,4
9,4
701,23
18,23
61,10
16,9
15,9
15,8
15,17
15,20
44,20
45,20
45,17
45,17
45,17
72,14
49,14
35,14
76,17
49,14
49,14
35,14
49,14
76,17
92,14
45,17
49,1
1,1
87,43
87,1
87,1
172,0
85,1
87,1
87,0
86,0
87,0
87,0
51,1
51,0
86,0
83,0
82,0
83,0
95,31
54,31
97,31
88,21
88,21
88,21
88,21
88,21
72,0
88,0
89,0
89,0
51,1
51,1
54,31
54,31
54,31
54,31
88,21
54,21
54,21
3,3
54,21
0,3
3,3
54,21
3,3
54,21
3,3
3,3
97,31
102,21
88,21
88,21
88,21
3,21
3,3
3,3
3,3
3,3
95,31
95,31
54,31
88,21
88,21
88,21
88,21
102,21
3,3
0,3
3,3
3,3
3,3
3,3
97,21
0,3
610,4
47,21
47,3
4,3
6,3
7,4
8,4
9,4
9,4
608,4
9,4
9,4
18,23
61,4
18,10
15,9
15,9
15,9
15,9
15,9
16,9
3,3
3,3
3,3
3,3
3,3
3,3
6,3
3,3
0,3
3,3
0,3
0,3
97,21
0,3
0,1
35,0
0,1
48,1
0,0
0,1
0,1
51,1
51,1
51,1
51,1
85,1
51,0
86,0
51,0
51,0
51,0
83,0
83,0
79,0
83,0
251,1
251,1
251,1
89,1
251,1
251,1
251,0
251,1
251,0
251,0
251,0
251,0
250,1
79,1
249,1
250,1
49,1
250,1
49,1
49,1
49,1
79,1
15,9
6,3
6,3
6,3
6,3
6,3
6,8
6,8
6,8
49,14
49,1
49,1
15,9
15,9
15,9
17,9
30,17
30,17
414,17
414,17
414,17
414,20
44,20
45,20
45,20
45,17
45,17
45,17
45,17
30,17
413,11
15,20
45,20
15,20
15,20
46,17
46,20
46,20
46,17
46,17
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
6,8
6,8
30,8
30,8
30,17
3,3
3,3
3,3
3,3
4,3
15,9
30,17
414,17
32,17
32,17
32,17
763,17
763,17
763,17
45,20
45,20
45,17
45,17
45,17
45,17
45,17
0,1
35,0
76,22
76,22
76,22
76,22
76,22
76,22
0,1
0,1
72,1
72,1
72,14
76,17
1,1
76,17
72,14
76,17
1,1
259,17
1,1
45,17
0,1
0,1
48,1
0,0
0,1
0,0
0,1
1,1
1,1
79,1
1,1
1,1
1,1
3,3
0,3
3,3
3,3
0,3
3,3
0,3
97,21
0,3
47,3
0,22
3,3
3,3
3,3
0,3
3,3
3,3
0,3
0,3
47,3
0,22
0,22
0,1
0,1
0,1
48,1
0,0
0,1
0,0
51,1
51,1
51,1
51,1
51,0
51,0
51,0
51,0
51,1
51,1
51,1
51,0
85,1
51,0
51,0
86,0
51,0
0,22
0,22
48,0
48,0
0,1
88,0
36,1
0,1
88,0
48,0
0,1
88,0
48,0
48,1
89,0
89,0
51,1
3,3
3,3
3,3
3,3
0,3
0,3
3,3
3,3
3,3
3,3
3,3
3,3
4,3
4,3
4,22
4,22
0,22
0,1
36,1
0,1
0,0
0,1
0,0
0,1
0,1
1,1
51,1
0,1
51,1
127,1
128,1
51,1
1,1
51,1
250,1
51,1
250,1
250,1
249,1
250,1
79,1
1,1
1,43
249,1
49,14
249,1
249,1
48,14
249,1
249,1
249,1
249,1
249,1
249,1
79,1
1,1
1,1
72,14
49,14
51,1
76,22
72,1
76,22
51,1
76,22
51,1
51,1
51,1
128,1
51,1
51,1
1,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
85,1
85,1
85,1
249,0
85,1
85,1
85,1
85,1
85,1
746,0
746,0
49,0
86,0
126,0
86,0
86,0
249,0
86,0
86,0
86,0
86,0
87,0
87,0
746,0
746,0
97,21
47,3
0,22
0,1
48,1
0,0
0,1
51,1
51,1
89,1
82,1
82,1
82,1
82,0
82,0
85,1
82,0
86,0
3,3
0,3
3,3
3,3
3,3
3,3
3,3
6,3
610,4
58,9
58,9
58,9
434,9
608,4
58,9
459,9
3,3
459,9
7,3
7,3
7,9
7,9
3,3
3,3
0,3
0,3
47,3
0,22
0,1
35,0
0,1
0,0
0,1
0,1
0,1
0,1
51,1
51,1
51,1
51,1
51,1
85,1
51,0
51,0
51,0
51,0
51,0
85,1
51,0
51,0
86,0
51,0
51,0
51,0
0,3
0,3
47,3
0,22
0,22
48,0
48,0
36,1
0,1
88,0
48,0
88,0
48,0
89,0
89,0
90,0
89,0
51,1
51,1
3,3
3,3
3,3
0,3
3,3
3,3
0,3
0,3
3,3
0,3
3,3
3,3
3,3
54,3
3,3
3,3
3,3
3,3
3,3
0,3
3,3
3,3
3,3
0,3
97,21
0,3
47,3
0,22
0,22
0,1
35,0
0,0
51,1
51,1
51,1
51,1
85,1
51,0
51,0
51,0
51,0
48,0
48,0
0,1
88,0
0,1
88,0
48,0
88,0
88,0
89,0
90,0
51,1
51,1
51,0
51,0
0,3
54,3
54,3
54,3
97,21
0,22
3,3
0,3
3,3
54,21
3,3
3,3
0,22
35,0
48,1
0,0
0,1
0,1
1,1
1,1
1,1
1,1
79,1
1,1
1,1
0,1
48,1
1,1
1,1
1,1
79,1
1,1
1,1
1,1
1,43
459,121
172,1
172,43
0,3
3,3
3,3
97,21
0,3
0,22
0,22
0,1
36,1
0,1
3,3
3,3
3,3
3,3
4,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
6,8
6,8
6,8
30,8
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
6,17
6,17
3,3
3,3
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
3,3
3,3
3,3
88,21
88,21
88,21
3,21
3,3
3,3
3,3
102,21
0,3
47,21
47,3
3,3
3,3
3,3
0,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
610,4
7,4
7,4
8,4
9,4
608,4
9,4
9,4
9,4
9,4
9,4
9,4
61,4
18,10
15,9
16,9
15,9
17,9
17,9
15,8
15,8
414,20
45,20
45,20
45,17
45,17
72,1
36,1
72,14
35,14
76,17
49,14
48,14
76,17
49,1
76,17
49,1
49,1
92,14
45,17
79,1
1,1
249,1
249,1
79,1
1,1
1,1
1,43
172,1
172,43
249,1
51,1
127,1
250,1
51,1
250,1
51,1
250,1
51,1
51,1
51,1
51,0
51,0
51,0
51,0
51,0
90,0
51,1
51,1
51,1
51,0
51,0
86,0
51,0
51,0
95,31
95,31
54,31
97,31
97,31
88,21
88,21
76,21
35,0
54,31
54,31
54,31
54,21
54,21
54,21
3,3
0,3
54,21
3,3
54,21
3,3
3,3
95,31
97,31
97,31
88,21
102,21
88,21
88,21
3,21
3,3
3,3
3,3
95,31
54,31
54,31
88,21
88,21
88,21
102,21
30,21
102,21
30,21
30,21
0,1
0,1
0,0
1,1
126,1
249,1
249,1
250,1
1,1
249,1
79,1
1,1
83,0
83,0
83,0
172,1
49,43
87,43
87,1
87,1
87,1
83,0
87,0
86,0
87,0
87,0
0,1
48,1
0,1
0,1
51,1
51,1
51,1
51,1
51,0
85,1
51,0
86,0
0,1
51,0
51,0
3,3
0,3
3,3
0,3
0,3
0,22
35,0
0,1
3,3
3,3
3,3
3,3
3,3
3,3
610,4
3,3
4,3
6,3
7,4
7,4
8,4
7,4
9,4
9,4
9,4
9,4
53,4
53,4
18,23
61,4
53,4
53,4
53,4
53,4
18,10
18,10
16,9
17,9
15,8
15,8
30,8
30,17
30,17
414,17
414,17
414,20
45,20
45,20
45,17
45,17
45,17
46,17
46,20
46,17
45,11
46,20
46,20
46,20
271,119
3,3
271,119
3,3
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
6,8
6,8
38,41
504,119
6,8
30,8
30,8
30,17
30,17
30,17
271,119
15,17
44,20
15,20
3,3
88,21
88,21
88,21
3,21
88,21
3,21
3,3
3,3
3,3
3,3
30,21
30,21
3,3
3,3
3,3
3,3
0,3
3,3
0,3
30,21
38,72
47,3
30,21
0,22
0,3
3,3
0,3
97,21
0,3
0,22
0,1
48,1
1,1
1,1
1,1
126,1
1,1
79,1
1,1
1,43
0,3
3,3
3,3
0,3
47,3
0,22
36,1
0,1
1,1
1,1
1,1
1,1
1,1
1,1
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
6,8
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
30,8
30,8
30,8
30,8
6,17
6,17
6,17
76,17
32,17
76,17
32,17
32,17
32,17
259,17
3,3
156,3
15,9
58,9
58,9
58,9
170,3
3,3
3,3
3,3
3,3
58,9
58,9
58,9
58,9
58,9
58,4
58,4
58,4
8,4
8,4
7,4
9,4
9,4
9,4
11,4
11,4
4,4
10,4
11,4
4,4
11,4
11,4
54,4
51,4
11,11
11,11
18,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,50
11,50
11,50
11,50
11,50
45,11
45,11
45,11
45,11
15,20
30,17
30,17
30,17
15,20
414,17
414,17
414,17
15,17
15,20
414,17
414,17
16,9
16,9
15,8
15,8
6,3
122,31
30,31
57,31
30,31
30,31
88,21
97,21
88,21
88,21
97,21
97,21
97,21
97,3
97,3
97,3
97,3
97,3
97,3
122,31
122,31
30,31
339,31
30,31
30,31
30,31
30,31
30,21
30,21
102,21
30,21
30,21
102,21
102,21
102,21
54,21
3,3
54,21
54,21
3,3
54,21
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,3
6,3
15,9
15,9
15,9
51,4
11,11
11,11
11,11
11,11
11,11
11,11
16,9
16,9
11,11
11,11
3,3
3,3
6,3
16,9
3,3
3,3
3,3
3,3
0,3
97,21
0,3
47,3
0,22
35,0
0,1
1,1
1,1
126,1
1,1
1,1
79,1
1,1
1,43
172,43
3,3
0,3
3,3
3,3
54,3
3,3
0,3
47,3
0,22
0,1
0,1
48,1
0,1
0,1
1,1
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
17,9
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
3,3
3,3
3,3
3,3
3,3
3,3
95,31
54,31
54,31
97,31
88,21
97,31
88,21
88,21
54,31
54,21
54,21
54,21
54,21
54,21
54,21
3,3
0,3
54,21
3,3
3,3
3,3
3,3
3,3
3,3
610,4
3,3
4,3
6,3
7,4
7,4
8,4
9,4
9,4
9,4
9,4
9,4
9,4
18,10
16,9
15,9
16,9
17,9
15,8
15,8
72,1
72,14
72,14
32,17
72,14
32,17
32,17
92,14
45,17
72,1
49,14
49,14
49,14
49,1
49,1
1,1
83,0
83,0
83,0
87,43
87,1
87,1
85,1
87,1
87,0
83,0
86,0
87,0
87,0
87,0
51,0
51,0
51,0
3,3
3,3
3,3
0,3
0,3
47,3
0,22
0,22
35,0
0,1
0,0
0,1
51,1
51,1
51,1
51,0
85,1
3,3
97,31
88,21
88,21
97,31
88,21
88,21
3,21
3,3
3,3
95,31
54,31
54,31
88,21
88,21
88,21
102,21
102,21
30,21
35,0
36,1
48,1
250,1
249,1
250,1
1,1
83,0
83,0
79,0
172,43
83,0
87,1
87,1
87,1
83,0
87,0
86,0
87,0
87,0
51,1
1,1
51,1
51,1
51,1
51,1
51,0
51,0
1,1
86,0
51,0
83,0
83,0
1,1
249,1
249,1
30,8
30,8
6,8
30,8
49,17
49,14
414,17
49,14
49,14
50,1
249,1
249,1
249,1
250,1
250,1
49,1
79,1
414,17
414,17
414,17
414,17
45,20
44,20
46,17
15,20
154,20
154,20
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
6,8
6,8
6,17
6,17
76,17
76,17
76,17
259,17
45,17
45,17
45,17
44,20
7,4
8,4
9,4
9,4
9,4
608,4
9,4
61,4
4,4
11,4
53,4
11,4
53,4
11,4
3,3
6,3
15,9
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
0,3
3,3
0,3
97,21
0,22
0,22
0,1
0,1
0,1
48,1
271,163
0,1
51,1
51,1
51,1
51,0
51,0
51,0
51,0
51,0
51,0
51,0
86,0
51,0
0,3
0,22
0,22
271,163
36,1
0,1
271,163
48,1
0,0
0,1
51,1
51,1
51,1
51,1
51,1
51,0
85,1
3,3
3,3
3,3
3,3
0,3
3,3
0,3
3,3
3,3
3,3
3,3
3,3
15,9
15,9
15,9
17,9
15,8
15,17
44,20
76,17
76,17
76,17
44,20
45,20
259,17
45,17
45,17
45,17
45,17
30,8
30,8
30,17
30,8
15,17
6,17
6,17
6,17
503,119
15,20
15,20
38,119
45,11
11,50
15,20
15,20
45,11
45,11
45,11
30,17
30,17
15,17
44,20
15,20
414,17
414,17
414,20
45,20
45,17
72,1
36,1
72,14
35,14
76,17
76,17
50,1
49,1
45,17
79,1
1,1
49,43
49,43
49,43
85,1
49,43
49,43
746,0
746,0
49,0
87,0
85,1
1,1
49,43
260,43
85,1
49,43
85,1
49,43
249,1
249,1
79,1
1,1
249,1
0,22
36,1
43,1
250,1
250,1
250,1
250,1
249,1
249,1
0,1
48,1
0,1
0,0
51,1
51,1
51,1
51,0
51,0
51,0
51,0
0,1
0,1
51,1
51,1
51,1
51,0
85,1
51,0
170,3
0,3
3,3
0,3
0,3
0,3
0,3
47,3
36,1
0,1
15,9
7,3
7,3
7,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
155,3
156,3
15,9
15,9
15,9
15,9
3,3
3,3
7,9
3,3
3,3
15,9
610,4
434,9
58,21
764,21
58,9
58,9
58,9
58,9
58,9
58,9
169,21
169,21
0,3
3,3
3,3
3,3
3,3
170,3
15,9
15,9
3,3
3,3
7,9
3,3
3,3
6,3
3,3
6,3
6,3
6,3
3,3
6,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,3
6,3
6,3
7,3
7,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
3,3
3,3
3,3
3,3
3,3
3,3
156,3
58,9
58,9
58,9
58,9
58,4
0,3
58,4
3,3
58,4
8,4
58,4
9,4
9,4
9,4
18,10
18,10
16,9
15,9
17,9
15,8
44,20
414,20
44,20
45,20
45,20
45,17
45,17
45,17
72,1
72,14
35,14
76,17
49,14
49,14
76,17
35,14
49,1
49,1
92,14
45,17
49,43
172,0
49,43
49,43
86,0
260,43
49,43
49,43
85,43
49,43
86,0
49,0
83,0
83,0
102,21
30,21
30,21
30,21
0,22
36,1
0,1
0,1
51,1
51,1
51,1
95,31
54,31
97,31
54,31
97,31
97,31
97,21
54,31
54,21
54,21
54,21
54,21
54,21
54,21
3,3
0,3
3,3
54,21
54,21
170,3
15,9
3,3
3,3
7,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
3,3
3,3
7,3
3,3
3,3
6,3
6,3
6,3
6,3
155,3
156,3
58,9
58,9
170,3
58,9
58,9
58,9
58,9
58,9
59,4
11,4
9,4
9,4
9,4
9,4
4,4
4,4
4,4
10,4
11,4
53,4
11,4
53,4
61,4
11,4
10,4
16,9
16,9
58,9
58,9
58,9
434,9
608,4
10,4
58,9
459,9
7,3
7,3
7,9
7,9
7,9
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
6,3
7,4
7,4
8,4
9,4
9,4
9,4
9,4
9,4
9,4
61,4
18,10
18,10
16,9
3,3
3,3
3,3
3,3
3,3
6,3
15,9
15,9
16,9
3,3
3,3
3,3
54,21
3,3
0,3
47,3
0,22
0,22
0,22
0,1
0,1
0,1
48,1
0,0
0,1
0,0
0,1
0,1
1,1
1,1
1,1
1,1
1,1
49,43
49,43
49,43
49,43
49,43
49,43
85,43
49,0
586,0
86,0
119,45
119,45
85,1
51,0
86,0
51,0
51,0
83,0
83,0
83,0
79,0
83,0
83,0
83,0
83,0
51,1
51,1
51,1
51,1
51,1
0,1
1,1
51,1
51,1
249,1
249,1
250,1
249,1
249,1
79,1
1,1
251,1
249,1
249,1
249,1
0,22
43,1
250,1
250,1
51,1
250,1
250,1
250,1
3,3
3,3
3,3
3,3
0,3
0,22
3,3
3,3
15,9
15,9
15,9
15,9
15,9
17,9
15,8
44,20
45,20
45,17
45,17
45,17
45,17
414,17
76,17
72,14
76,17
259,17
45,17
6,17
6,17
6,17
6,17
60,22
412,3
6,3
60,22
6,3
60,22
30,22
60,22
412,8
6,8
60,22
6,8
6,8
6,17
60,22
72,1
60,1
60,1
60,1
49,14
49,14
49,1
1,1
1,1
172,1
49,43
87,43
49,43
49,43
260,43
49,43
49,43
49,43
85,43
49,0
86,0
83,0
83,0
83,0
83,0
83,0
83,0
119,45
51,0
51,0
51,0
86,0
51,0
0,3
47,3
0,22
36,1
0,1
48,1
0,0
0,1
51,1
51,1
51,1
51,1
51,1
85,1
3,3
0,3
3,3
3,3
3,3
3,3
0,3
54,21
3,3
0,3
3,3
3,3
0,3
0,22
0,22
0,1
0,1
0,1
48,1
0,0
1,1
1,1
79,1
172,1
87,43
87,1
87,1
87,1
85,1
87,1
260,1
87,0
87,0
85,1
746,0
746,0
260,1
85,1
85,1
85,43
746,0
746,0
49,43
746,0
49,0
85,1
172,1
49,43
49,43
49,43
49,43
49,43
260,43
49,43
85,1
49,43
85,1
0,3
0,3
47,3
0,1
36,1
0,1
0,1
48,1
0,1
0,1
1,1
1,1
1,1
1,1
79,1
1,1
1,1
155,3
156,3
15,9
156,3
691,3
15,9
3,3
54,3
15,9
15,9
15,9
15,9
15,9
17,9
15,8
30,8
30,17
32,17
32,17
32,17
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
6,17
6,17
414,17
76,17
72,14
45,17
249,0
3,3
3,3
3,3
3,3
3,3
3,3
6,3
6,3
79,0
610,4
7,4
8,4
9,4
9,4
9,4
9,4
9,4
61,4
18,23
15,9
15,9
61,4
15,9
18,10
15,9
15,9
15,9
18,10
16,9
3,3
3,3
3,3
3,3
3,3
6,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,3
15,9
15,9
15,9
15,9
17,9
15,8
15,8
30,8
30,17
30,17
6,3
6,3
412,8
6,8
6,8
6,8
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
3,3
3,3
3,3
3,3
54,21
3,3
0,3
3,3
3,3
0,3
3,3
97,21
47,3
0,22
0,22
0,1
36,1
35,1
48,1
0,1
0,1
1,1
1,1
1,1
249,1
1,1
249,1
249,1
51,1
51,1
250,1
128,1
51,1
51,1
250,1
1,1
51,1
51,1
250,1
250,1
0,1
0,0
0,1
48,1
0,0
0,1
35,0
36,1
0,1
0,1
36,1
3,3
3,3
3,3
0,3
3,3
3,3
3,3
3,3
3,3
95,31
54,31
54,31
97,31
88,21
102,21
88,21
88,21
88,21
3,21
0,3
3,3
3,3
3,3
54,31
54,21
3,3
54,21
0,3
3,3
54,21
176,0
54,21
176,0
3,3
3,3
3,3
3,3
4,3
4,3
4,22
51,22
30,22
30,22
30,22
30,22
60,22
30,22
30,22
30,22
30,22
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
30,22
6,8
30,22
6,8
610,4
7,4
7,4
7,4
9,4
9,4
9,4
9,4
9,4
701,23
18,23
61,4
18,10
16,9
15,9
16,9
17,9
15,8
15,8
30,17
30,17
32,17
32,17
32,17
92,14
35,14
45,17
35,14
76,17
72,14
35,14
76,17
72,14
35,14
76,17
76,17
72,1
72,14
72,1
49,14
48,14
49,1
49,1
79,1
1,1
83,0
82,0
83,0
83,0
83,0
87,1
85,1
87,1
87,0
83,0
86,0
87,0
87,0
87,0
88,0
88,0
89,0
51,1
51,0
85,1
51,0
51,0
51,0
95,31
95,31
88,21
54,21
54,21
54,21
76,21
88,0
88,0
88,0
3,3
0,3
3,3
54,21
54,21
3,3
3,3
3,3
0,3
3,3
97,21
0,3
97,21
0,3
97,21
95,31
95,31
54,31
97,21
97,21
54,31
54,31
88,21
88,21
47,21
0,22
35,0
48,1
0,0
0,1
0,1
0,1
1,1
1,1
1,1
126,1
249,1
249,1
1,1
250,1
1,1
249,1
83,0
49,43
87,1
85,1
87,1
87,0
86,0
87,0
87,0
51,1
51,1
51,1
51,1
51,1
51,0
51,0
86,0
51,0
51,0
51,0
83,0
83,0
3,3
0,3
3,3
3,3
3,3
0,3
3,3
47,3
4,3
0,22
0,22
0,1
0,1
48,1
0,0
0,1
7,4
8,4
608,4
610,4
9,4
9,4
61,4
18,10
16,9
15,9
17,9
15,8
15,8
30,17
30,17
30,17
414,17
414,17
414,17
45,20
154,20
15,20
154,20
6,3
6,3
6,3
6,3
412,8
6,8
6,8
6,17
6,17
414,17
76,17
76,17
76,17
259,17
45,17
45,17
44,20
45,17
44,20
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
6,3
15,9
30,17
30,17
32,17
32,17
32,17
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
6,8
6,8
6,8
6,17
6,17
6,17
414,17
76,17
76,17
76,17
45,17
58,31
54,31
58,31
95,31
3,31
3,31
3,31
3,21
3,3
3,3
54,31
54,31
54,31
88,21
88,21
88,21
102,21
47,21
0,22
0,1
35,0
48,1
0,1
0,0
0,1
0,1
0,1
1,1
1,1
1,1
1,1
126,1
1,1
1,1
79,1
1,1
1,1
172,43
49,43
49,43
49,43
49,43
260,43
49,43
49,43
49,43
85,43
49,43
49,43
746,0
49,0
746,0
746,0
746,0
746,0
87,0
49,1
49,1
49,1
79,1
1,43
49,43
49,43
49,43
49,43
49,43
85,1
49,43
49,43
260,1
49,43
85,1
85,1
49,43
50,1
49,1
49,1
72,14
49,14
25,14
72,14
51,22
51,22
76,22
76,22
51,22
30,22
30,22
30,22
30,22
60,22
60,22
60,1
60,1
60,1
60,1
60,1
249,1
250,1
79,1
1,1
49,43
87,43
49,43
49,43
49,43
151,45
49,43
49,43
49,43
315,45
85,43
151,45
1,45
151,45
151,45
119,45
151,45
85,43
119,45
119,45
119,45
1,43
152,43
152,43
1,43
152,43
152,43
152,43
249,1
249,1
470,55
249,1
249,1
249,1
249,1
79,1
1,1
1,1
1,43
1,43
72,0
0,1
36,1
250,1
250,1
250,1
250,1
51,1
250,1
250,1
102,21
102,21
169,21
169,21
102,21
102,21
102,21
102,21
102,21
102,21
72,0
72,0
72,0
72,0
156,3
156,3
156,3
58,21
58,21
764,21
764,21
169,21
169,21
170,3
0,3
0,3
0,3
0,3
47,3
0,22
0,22
35,0
0,1
48,1
0,0
0,1
1,1
1,1
1,1
1,1
1,1
79,1
1,1
1,1
1,1
47,3
0,22
36,1
0,1
48,1
0,0
0,1
0,1
0,1
1,1
1,1
1,1
1,1
1,1
3,3
0,3
3,3
3,3
0,3
3,3
3,3
0,3
3,3
3,3
3,3
4,3
4,3
4,3
4,3
4,22
4,22
30,22
30,22
30,22
30,22
30,8
30,8
6,8
30,8
30,8
30,8
30,17
30,17
15,17
44,20
44,20
45,20
45,20
45,17
45,17
45,17
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
6,8
49,17
76,17
76,17
259,17
58,31
58,31
58,31
58,31
58,31
58,31
58,31
58,21
15,58
155,3
0,3
3,3
30,39
30,39
30,47
30,47
30,47
124,47
30,39
58,39
58,31
103,36
105,37
103,37
103,38
103,38
103,38
103,38
103,38
103,38
122,48
122,48
122,48
